name,country,region,locality,status,has_downhill,has_nordic,downhill_distance_km,nordic_distance_km,vertical_m,min_elevation_m,max_elevation_m,lift_count,surface_lifts_count,run_convention,wikidata_id,websites,openskimap,id,geometry,lat,lng,sources
Duck Mountain Provincial Park Cross Country Ski Trails,Canada,Saskatchewan,,operating,no,yes,,53,141,542,683,,,north_america,,http://www.tpcs.gov.sk.ca/DuckMountain,https://openskimap.org/?obj=79decd5878d93f279e96766ad015043fcb63fdf9,79decd5878d93f279e96766ad015043fcb63fdf9,Point,51.635866,-101.629286,https://www.skimap.org/SkiAreas/view/2922
Foothills cross country ski trails,Canada,Saskatchewan,Regina,operating,no,yes,,8,10,570,580,,,north_america,,http://www.reginaskiclub.ca/citytrails.html,https://openskimap.org/?obj=207584b411b0a8e87ecd4ffff7380ca56f82b029,207584b411b0a8e87ecd4ffff7380ca56f82b029,Point,50.426463,-104.58522,https://www.skimap.org/SkiAreas/view/2919
Science Centre cross country ski trails,Canada,Saskatchewan,Regina,operating,no,yes,,8,10,570,580,,,north_america,,http://www.reginaskiclub.ca/citytrails.html,https://openskimap.org/?obj=c44c6eb89ccce72887c264296c285a98bbbcfbe5,c44c6eb89ccce72887c264296c285a98bbbcfbe5,Point,50.432238,-104.595251,https://www.skimap.org/SkiAreas/view/2920
Douglas Park cross country ski trails,Canada,Saskatchewan,Regina,operating,no,yes,,8,10,570,580,,,north_america,,http://www.reginaskiclub.ca/citytrails.html,https://openskimap.org/?obj=27845738d1ed2ec8a8f94a5261a4f991fcf13d19,27845738d1ed2ec8a8f94a5261a4f991fcf13d19,Point,50.428069,-104.578943,https://www.skimap.org/SkiAreas/view/2918
Russian Jack Trail System,United States,Alaska,Anchorage,operating,no,yes,,,,,,,,north_america,,,https://openskimap.org/?obj=cfc528390b8b91dd0c6158bc82a785a11de835af,cfc528390b8b91dd0c6158bc82a785a11de835af,Point,61.206261,-149.788477,https://www.skimap.org/SkiAreas/view/2935
Hillside Cross Country Ski Trails,United States,Alaska,Anchorage,operating,no,yes,,,,,,,,north_america,,http://www.anchoragenordicski.com,https://openskimap.org/?obj=d69e8b7284a790219e887c6bc40d962111929d40,d69e8b7284a790219e887c6bc40d962111929d40,Point,61.140688,-149.780731,https://www.skimap.org/SkiAreas/view/2933
Campbell Airstrip Cross Country Ski Trails,United States,Alaska,Anchorage,operating,no,yes,,,,,,,,north_america,,http://www.anchoragenordicski.com,https://openskimap.org/?obj=6f7c9c11a86428399ce4546112d28ad4f1ba7249,6f7c9c11a86428399ce4546112d28ad4f1ba7249,Point,61.15479,-149.79043,https://www.skimap.org/SkiAreas/view/2934
Pheonix Cross Country Ski Club,Canada,British Columbia,Area D (Granby Valley),operating,no,yes,,,,,,,,north_america,,http://pheonixccc.tripod.com/index.html,https://openskimap.org/?obj=633daf067a4b11ea42c9a78b5ff8cbf0c94df565,633daf067a4b11ea42c9a78b5ff8cbf0c94df565,Point,49.106671,-118.598465,https://www.skimap.org/SkiAreas/view/2942
Sheep Mountain Cross Country Ski Trails,United States,Alaska,Glacier View,operating,no,yes,,,,,,,,north_america,,http://www.anchoragenordicski.com,https://openskimap.org/?obj=afab1eba9a17072756c9421415de6f5e8faf5616,afab1eba9a17072756c9421415de6f5e8faf5616,Point,61.812454,-147.498708,https://www.skimap.org/SkiAreas/view/2941
Eagle River High School Cross Country Ski Trails,United States,Alaska,Anchorage,proposed,no,yes,,6,72,92,164,,,north_america,,http://www.anchoragenordicski.com,https://openskimap.org/?obj=10cc9a0475a65fcf1fab0852893e037a383bf524,10cc9a0475a65fcf1fab0852893e037a383bf524,Point,61.296812,-149.574566,https://www.skimap.org/SkiAreas/view/2937
Bartlett High School Cross Country Ski Trails,United States,Alaska,Anchorage,operating,no,yes,,5,23,81,104,,,north_america,,http://www.anchoragenordicski.com,https://openskimap.org/?obj=6fb44ba5e98ec40c832d6a99d94d0c71f369e2a1,6fb44ba5e98ec40c832d6a99d94d0c71f369e2a1,Point,61.233782,-149.730434,https://www.skimap.org/SkiAreas/view/2936
Edmonds Lake Cross Country Ski Trails,United States,Alaska,Anchorage,operating,no,yes,,12,84,75,159,,,north_america,,http://www.anchoragenordicski.com,https://openskimap.org/?obj=696004e25e409c0d810a8ee836b98d442c72aeba,696004e25e409c0d810a8ee836b98d442c72aeba,Point,61.429369,-149.413376,https://www.skimap.org/SkiAreas/view/2939
Mirror Lake Coyote Ski Trails,United States,Alaska,Anchorage,operating,no,yes,,12,84,75,159,,,north_america,,http://www.anchoragenordicski.com,https://openskimap.org/?obj=7014f5559709add5c88ba767a3c1f718577fe989,7014f5559709add5c88ba767a3c1f718577fe989,Point,61.428096,-149.423504,https://www.skimap.org/SkiAreas/view/2940
Beach Lake Nordic Ski Trails,United States,Alaska,Anchorage,operating,no,yes,,19,50,56,106,,,north_america,,http://www.anchoragenordicski.com,https://openskimap.org/?obj=9af0bcb29b8540db6305c0463fd5f47b8261bdca,9af0bcb29b8540db6305c0463fd5f47b8261bdca,Point,61.375673,-149.53989,https://www.skimap.org/SkiAreas/view/2938
Geneva Basin,United States,Colorado,,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=a35be2472d3df2bd536b27fb4d6b8419645a20ba,a35be2472d3df2bd536b27fb4d6b8419645a20ba,Point,39.569043,-105.726113,https://www.skimap.org/SkiAreas/view/2949
Terwillegar Park,Canada,Alberta,Edmonton,operating,no,yes,,,,,,,,north_america,,,https://openskimap.org/?obj=1c3e2f9434b837a29d082040b77cd69ec1af65e3,1c3e2f9434b837a29d082040b77cd69ec1af65e3,Point,53.479925,-113.607903,https://www.skimap.org/SkiAreas/view/2973
Buckhorn Ski Club,United States,California,,operating,yes,no,,,,,,,,north_america,,http://www.orgsites.com/ca/buckhorn/,https://openskimap.org/?obj=fe7c9804fd3ee5acec38accb6b8ff7c63f87ee50,fe7c9804fd3ee5acec38accb6b8ff7c63f87ee50,Point,34.34457,-117.91437,https://www.skimap.org/SkiAreas/view/2989
Easton Ski Area,United States,Massachusetts,Deerfield,operating,yes,no,,,132,102,234,1,,north_america,,http://www.eaglebrook.org,https://openskimap.org/?obj=f8403f332b153de26dd05060f11473a99a998ae9,f8403f332b153de26dd05060f11473a99a998ae9,Point,42.539912,-72.595553,https://www.skimap.org/SkiAreas/view/2997
Kinsmen Park,Canada,Alberta,Edmonton,operating,no,yes,,3,38,621,659,,,north_america,,,https://openskimap.org/?obj=549185c48d1013930e3da25b70bbb717181a6e04,549185c48d1013930e3da25b70bbb717181a6e04,Point,53.527325,-113.505313,https://www.skimap.org/SkiAreas/view/2971
Victoria Park,Canada,Alberta,Edmonton,operating,no,yes,,16,20,618,638,,,north_america,,"https://www.edmonton.ca/activities_parks_recreation/cross-country-skiing#:~:text=Amenities%20and%20Trails-,Victoria%20Golf%20Course%20and%20Park,-Address:%2012030",https://openskimap.org/?obj=af2797e3dcc8f24627bd8835c7f78369a81561b2,af2797e3dcc8f24627bd8835c7f78369a81561b2,Point,53.532458,-113.515559,https://www.skimap.org/SkiAreas/view/2974
William Hawrelak Park,Canada,Alberta,Edmonton,operating,no,yes,,16,20,618,638,,,north_america,,,https://openskimap.org/?obj=e260edc4e99d9e1fb0fd356f06b6cd6038534bdf,e260edc4e99d9e1fb0fd356f06b6cd6038534bdf,Point,53.533294,-113.540783,https://www.skimap.org/SkiAreas/view/2975
Camp 10,United States,Wisconsin,Town of Harrison,operating,yes,no,4,,63,461,524,3,2,north_america,,http://www.camp10skiandsnowboard.com/,https://openskimap.org/?obj=4a68b776163c6a2bbec75d08d70ea16fef13ad2d,4a68b776163c6a2bbec75d08d70ea16fef13ad2d,Point,45.550151,-89.504027,https://www.skimap.org/SkiAreas/view/2990
Bear Paw Ski Bowl,United States,Montana,,operating,yes,no,6,,264,1519,1783,2,1,north_america,,https://www.bearpawskibowl.org/,https://openskimap.org/?obj=70ae43b6ab531194798fa3b6748013765a897e38,70ae43b6ab531194798fa3b6748013765a897e38,Point,48.164196,-109.670162,https://www.skimap.org/SkiAreas/view/2982
"Goldbar Park (including Goldstick Park, Riverside Golf Course and Capilano Park)",Canada,Alberta,Edmonton,operating,no,yes,,13,41,618,659,,,north_america,,"https://www.edmonton.ca/activities_parks_recreation/cross-country-skiing#:~:text=Amenities%20and%20Trails-,Gold%20Bar%20Park,-Address:%2010955",https://openskimap.org/?obj=560f35c3f7c5919bd6791d1d850554f3b17f91f3,560f35c3f7c5919bd6791d1d850554f3b17f91f3,Point,53.55711,-113.406115,https://www.skimap.org/SkiAreas/view/2967
Aurora Nordic Ski Club Cross Country Ski Trails,Canada,Newfoundland and Labrador,St. Anthony,operating,no,yes,,,,,,,,north_america,,,https://openskimap.org/?obj=0d0d26ff21d494712807fd23f6f4c767229c5aa7,0d0d26ff21d494712807fd23f6f4c767229c5aa7,Point,51.399688,-55.590563,https://www.skimap.org/SkiAreas/view/3034
Butterpot Cross Country Ski Trails,Canada,Newfoundland and Labrador,,operating,no,yes,,,,,,,,north_america,,,https://openskimap.org/?obj=c987c2f05c2f8280afdeb5b684fc40f2d19aef6f,c987c2f05c2f8280afdeb5b684fc40f2d19aef6f,Point,47.382537,-53.044878,https://www.skimap.org/SkiAreas/view/3035
Airport Nordic Ski Club Cross Country Ski Trails,Canada,Newfoundland and Labrador,Gander,operating,no,yes,,,,,,,,north_america,,http://www.airportnordic.ca,https://openskimap.org/?obj=489b516820b6bccb35b11f1c12711700be573294,489b516820b6bccb35b11f1c12711700be573294,Point,48.962413,-54.666166,https://www.skimap.org/SkiAreas/view/3033
Pasadena Ski and Nature Park,Canada,Newfoundland and Labrador,Pasadena,operating,no,yes,,,,,,,,north_america,,http://www.pasadenaskipark.org/,https://openskimap.org/?obj=81b762d1456d2729cdafcc8fd85b6144deb9b16b,81b762d1456d2729cdafcc8fd85b6144deb9b16b,Point,49.003258,-57.594003,https://www.skimap.org/SkiAreas/view/3041
Navarino Hills,United States,Wisconsin,Town of Navarino,abandoned,yes,no,1,,11,240,251,4,3,north_america,,http://www.skinavarino.com/,https://openskimap.org/?obj=ca29eb063b8a97c343897e5d3dd871e7c8362be5,ca29eb063b8a97c343897e5d3dd871e7c8362be5,Point,44.610329,-88.585178,https://www.skimap.org/SkiAreas/view/3017
Birch Brook Cross Country Ski Trails,Canada,Newfoundland and Labrador,Happy Valley-Goose Bay,operating,no,yes,,,,,,,,north_america,,http://www.birchbrook.ca,https://openskimap.org/?obj=31eecbf01a90f18cdab82f3092f6edd438491553,31eecbf01a90f18cdab82f3092f6edd438491553,Point,53.415326,-60.409827,https://www.skimap.org/SkiAreas/view/3040
Whaleback Nordic Ski Club,Canada,Newfoundland and Labrador,,operating,no,yes,,16,49,57,106,,,north_america,,http://whalebacknordic.com/,https://openskimap.org/?obj=f7db794b6bc0f35c19b83fcfe8b832b88b0990d6,f7db794b6bc0f35c19b83fcfe8b832b88b0990d6,Point,48.576864,-58.543965,https://www.skimap.org/SkiAreas/view/3043
Kettlebowl,United States,Wisconsin,Bryant,operating,yes,yes,2,,56,494,550,5,5,north_america,,https://kettlebowl.org/,https://openskimap.org/?obj=3b4b422a7d1a1f9e24b922332ff7b75d467dda64,3b4b422a7d1a1f9e24b922332ff7b75d467dda64,Point,45.271806,-88.90008,https://www.skimap.org/SkiAreas/view/3285
Blow Me Down Cross Country Ski Trails,Canada,Newfoundland and Labrador,Corner Brook,operating,no,yes,,37,196,175,371,,,north_america,,http://blowmedown.ca/,https://openskimap.org/?obj=63e9fcfad67e5ec95f499ff19972a5aa0c4beab9,63e9fcfad67e5ec95f499ff19972a5aa0c4beab9,Point,48.922187,-57.991732,https://www.skimap.org/SkiAreas/view/3036
West Bragg Creek Cross Country Ski and Snowshoe Trails,Canada,Alberta,,,no,yes,,57,186,1391,1577,,,north_america,,http://www.xcbraggcreek.ca/,https://openskimap.org/?obj=731d3c48a08f6c6c5c4c5987d6a0a9067a8e55c5,731d3c48a08f6c6c5c4c5987d6a0a9067a8e55c5,Point,50.947986,-114.692715,https://www.skimap.org/SkiAreas/view/3186
Indian Lake,United States,New York,Town of Indian Lake,abandoned,yes,no,,,,,,,,north_america,,http://www.adirondackexperience.com/indian-lake/winter,https://openskimap.org/?obj=6a986dd3f843daec9b6fb52fb3a90478726a034f,6a986dd3f843daec9b6fb52fb3a90478726a034f,Point,43.7741,-74.265475,https://www.skimap.org/SkiAreas/view/3234
Mount Blackstrap,Canada,Saskatchewan,,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=0accb3cd2ca1300ca93ee7dc96c5cb2b757946ff,0accb3cd2ca1300ca93ee7dc96c5cb2b757946ff,Point,51.778648,-106.443443,https://www.skimap.org/SkiAreas/view/3195
Manitoba Mountain,United States,Alaska,,proposed,yes,no,,,,,,,,north_america,,http://www.skimanitobamountain.com,https://openskimap.org/?obj=72b09c52b2b7b911a57761abc52a39e6972c0b8c,72b09c52b2b7b911a57761abc52a39e6972c0b8c,Point,60.682678,-149.44891,https://www.skimap.org/SkiAreas/view/3170
Old 100 mile house Ski hill,Canada,British Columbia,100 Mile House,abandoned,yes,no,,,175,953,1128,1,1,north_america,,,https://openskimap.org/?obj=6c4f8b88548c0d11166f61d4c755223244babebb,6c4f8b88548c0d11166f61d4c755223244babebb,Point,51.642023,-121.278507,https://www.skimap.org/SkiAreas/view/3405
Mount Molson Ski Hill,Canada,Ontario,Petawawa,operating,yes,no,0,,14,127,141,1,1,north_america,,http://www.mount-molson.ca/,https://openskimap.org/?obj=a38ed409e3f90f570281103e7b507f5fa06cd7e1,a38ed409e3f90f570281103e7b507f5fa06cd7e1,Point,45.895997,-77.252362,https://www.skimap.org/SkiAreas/view/3148
Beartown Ski Area,United States,New York,Town of Beekmantown,operating,yes,no,1,,42,257,299,2,2,north_america,,https://www.beartownskiarea.com/,https://openskimap.org/?obj=e54eb0a96954ab7c0fed06c04dd4b8cd2947cff0,e54eb0a96954ab7c0fed06c04dd4b8cd2947cff0,Point,44.764074,-73.583701,https://www.skimap.org/SkiAreas/view/3227
Rotary-Pembina Nordic Community Trails North Trail System,Canada,Alberta,,,no,yes,,16,63,738,801,,,north_america,,http://www.pembinanordic.org/Pembina_Nordic_Ski_Club/Pembina_Nordic_Ski_Club.html,https://openskimap.org/?obj=249b8dec573a85afc15fa5cdeca95ea4ad822c68,249b8dec573a85afc15fa5cdeca95ea4ad822c68,Point,53.250094,-114.903745,https://www.skimap.org/SkiAreas/view/3182
Allison-Chinook Cross Country Ski Trails (Crowsnest Pass),Canada,Alberta,Crowsnest Pass,operating,no,yes,,29,157,1449,1606,,,north_america,,http://www.skicrowsnest.ca/,https://openskimap.org/?obj=343407ba4e5b1e0313b2e13627a4f73047e70721,343407ba4e5b1e0313b2e13627a4f73047e70721,Point,49.661579,-114.591453,https://www.skimap.org/SkiAreas/view/3167
Fox Hill Ski Area,United States,Wisconsin,Town of West Bend,operating,yes,yes,1,8,63,314,377,4,4,north_america,,http://www.foxhill.org/,https://openskimap.org/?obj=4991d4272879f92023998491661e0967f42c9c3a,4991d4272879f92023998491661e0967f42c9c3a,Point,43.375018,-88.252064,https://www.skimap.org/SkiAreas/view/3281
Royal Gorge Cross Country Ski Resort,United States,California,,operating,no,yes,,109,317,2003,2320,,,north_america,,http://www.royalgorge.com/,https://openskimap.org/?obj=de6260330d941ec71e0264fe3c7b6827c6347e85,de6260330d941ec71e0264fe3c7b6827c6347e85,Point,39.313466,-120.389192,https://www.skimap.org/SkiAreas/view/3345
Ski Valley,United States,Rhode Island,Cumberland,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=c515764eaea8467265879d354b9deb5754641db6,c515764eaea8467265879d354b9deb5754641db6,Point,42.000054,-71.411229,https://www.skimap.org/SkiAreas/view/4528
Ski Cherokee,United States,Virginia,,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=463df693f67fe65620ef3923157bb104b8217161,463df693f67fe65620ef3923157bb104b8217161,Point,38.898214,-78.102772,https://www.skimap.org/SkiAreas/view/3124
Rotary-Pembina Nordic Community Trails South Trail System,Canada,Alberta,,,no,yes,,,,,,,,north_america,,,https://openskimap.org/?obj=038be6f462a97ae82ebcf627dac2600631b71b52,038be6f462a97ae82ebcf627dac2600631b71b52,Point,53.221185,-114.940126,https://www.skimap.org/SkiAreas/view/3183
Mt Aggie,United States,Texas,College Station,operating,yes,no,,,,,,,,north_america,,http://hlknweb.tamu.edu/mt-aggie,https://openskimap.org/?obj=71c9184f938a00544391188b5bfbdc45462d16b3,71c9184f938a00544391188b5bfbdc45462d16b3,Point,30.601475,-96.349756,https://www.skimap.org/SkiAreas/view/3196
Whitetail Ridge,United States,Wisconsin,Town of Lafayette,operating,yes,no,,,,,,,,north_america,,https://mccoy.armymwr.com/programs/whitetail-ridge-ski-area,https://openskimap.org/?obj=088249f1dbe51dbf8d5257cd88e6977946979234,088249f1dbe51dbf8d5257cd88e6977946979234,Point,44.021775,-90.721584,https://www.skimap.org/SkiAreas/view/3290
Raven Mountain Ski Club,Canada,Ontario,McGarry Township,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=021f02147676c5eacce91ba3dca95e5cb51a88eb,021f02147676c5eacce91ba3dca95e5cb51a88eb,Point,48.123763,-79.532475,https://www.skimap.org/SkiAreas/view/3132
Tuckerman Ravine,United States,New Hampshire,,operating,yes,no,,,,,,,,north_america,,http://www.mountwashingtonavalanchecenter.org/,https://openskimap.org/?obj=a9d1567bec5b484c58f157c986d0ff7c55bd35bf,a9d1567bec5b484c58f157c986d0ff7c55bd35bf,Point,44.262228,-71.297793,https://www.skimap.org/SkiAreas/view/3270
Heiliger Huegel Ski Club,United States,Wisconsin,Town of Erin,operating,yes,no,2,,75,314,389,1,,north_america,,http://www.hhskiclub.com/,https://openskimap.org/?obj=e2ad03c894504e85014732ebbbd001f561431601,e2ad03c894504e85014732ebbbd001f561431601,Point,43.252056,-88.310777,https://www.skimap.org/SkiAreas/view/3282
Dynamite Hill,United States,New York,Town of Chester,operating,yes,yes,0,,19,251,270,1,1,north_america,,https://www.facebook.com/dynamitehill,https://openskimap.org/?obj=c30ae9047531ed9ccc1703c7567b9d2d882d0f4e,c30ae9047531ed9ccc1703c7567b9d2d882d0f4e,Point,43.659082,-73.796936,https://www.skimap.org/SkiAreas/view/3231
Kewaunee County Winter Park,United States,Wisconsin,Town of West Kewaunee,operating,yes,no,,,36,184,220,2,2,north_america,,https://www.visitkewauneecounty.com/explore/parks-and-trails/winter-park-recreation/,https://openskimap.org/?obj=becdd989b4f65ad81e9b522bc47e50403378fde8,becdd989b4f65ad81e9b522bc47e50403378fde8,Point,44.460312,-87.559018,https://www.skimap.org/SkiAreas/view/3286
Evergreen Valley,United States,Maine,Stoneham,abandoned,yes,no,,,,,,,,north_america,,http://www.nelsap.org/me/evergreen.html,https://openskimap.org/?obj=488d1b216606758dfe074013304bafbc32078613,488d1b216606758dfe074013304bafbc32078613,Point,44.251101,-70.933914,https://www.skimap.org/SkiAreas/view/3217
Ski Butler,United States,Kentucky,,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=fc0a52fef463d32bd6e08f3d143ec4375462e8a6,fc0a52fef463d32bd6e08f3d143ec4375462e8a6,Point,38.673621,-85.158702,https://www.skimap.org/SkiAreas/view/3197
Challenge Mountain,United States,Michigan,Melrose Township,,yes,no,,,,,,,,north_america,,http://cmski.org/,https://openskimap.org/?obj=01ce8713855d7d783e3e6bd861127453e78a1063,01ce8713855d7d783e3e6bd861127453e78a1063,Point,45.23661,-84.881683,https://www.skimap.org/SkiAreas/view/3271
Hidden Valley Ski Area,United States,Wisconsin,Town of Gibson,abandoned,yes,no,,,,,,,,north_america,,http://www.skihiddenvalley.us/,https://openskimap.org/?obj=ebaacb8a1512f797f6fadfd510a1ef721ce5327d,ebaacb8a1512f797f6fadfd510a1ef721ce5327d,Point,44.270372,-87.760204,https://www.skimap.org/SkiAreas/view/3283
Nutt Hill,United States,Wisconsin,Plymouth,operating,yes,no,1,,34,273,307,1,1,north_america,,http://www.ciplywi.com/citizen-info/parks-and-recreation/nutt-hill-ski-area/,https://openskimap.org/?obj=324ccb815083866a28ddc0ff2b70610ee83c9f95,324ccb815083866a28ddc0ff2b70610ee83c9f95,Point,43.750571,-87.990602,https://www.skimap.org/SkiAreas/view/3287
Mount Martin Ski Club,Canada,Ontario,Deep River,operating,yes,no,1,,24,120,144,,,north_america,,http://www.mountmartin.ca/,https://openskimap.org/?obj=8a29f8ac2249b4e073219368e164b9198d0ce0be,8a29f8ac2249b4e073219368e164b9198d0ce0be,Point,46.115491,-77.508373,https://www.skimap.org/SkiAreas/view/3145
Mount Fairweather,Canada,Ontario,Atikokan,operating,yes,no,2,,75,376,451,2,2,north_america,,http://www.atikokan.ca/content/sking,https://openskimap.org/?obj=36db554800216cd4f4ccae8271c5b27ee00cfefd,36db554800216cd4f4ccae8271c5b27ee00cfefd,Point,48.807372,-91.59173,https://www.skimap.org/SkiAreas/view/3390
Mount Evergreen,Canada,Ontario,Kenora,operating,yes,no,3,,44,356,400,3,3,north_america,,http://www.skikenora.com/,https://openskimap.org/?obj=275810a19b38e999f7e46662c2bf3dae90d322a9,275810a19b38e999f7e46662c2bf3dae90d322a9,Point,49.792984,-94.413671,https://www.skimap.org/SkiAreas/view/3133
Cazenovia Ski Club,United States,New York,Town of Cazenovia,operating,yes,no,3,,145,290,435,3,3,north_america,,http://www.skicaz.com/cazskiclub/,https://openskimap.org/?obj=14b312037a73e4cb8fc52023cd15a05842c23ead,14b312037a73e4cb8fc52023cd15a05842c23ead,Point,42.977149,-75.852699,https://www.skimap.org/SkiAreas/view/3229
Birchwood Trail System,Canada,Alberta,Fort McMurray,,no,yes,,31,78,280,358,,,north_america,,http://www.ptarmigannordic.org/Home/Page.php,https://openskimap.org/?obj=e5c91b87fce18b77ebb18c7c9690b1dd3d7213f2,e5c91b87fce18b77ebb18c7c9690b1dd3d7213f2,Point,56.739672,-111.437263,https://www.skimap.org/SkiAreas/view/3184
Enchanted Mountain,United States,Maine,Upper Enchanted Township,abandoned,yes,no,,,,,,,,north_america,,http://www.nelsap.org/me/enchanted.html,https://openskimap.org/?obj=4bda9fbe8e67c3c45647290e2b81267f37eb82fe,4bda9fbe8e67c3c45647290e2b81267f37eb82fe,Point,45.467084,-70.112128,https://www.skimap.org/SkiAreas/view/3276
Birchwood,United States,New Hampshire,Londonderry,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=6af486285711577d5b8a864c8caee822b357ef99,6af486285711577d5b8a864c8caee822b357ef99,Point,42.889266,-71.371264,https://www.skimap.org/SkiAreas/view/15124
Schroon Lake Ski Center,United States,New York,Schroon Lake,operating,yes,no,,,,,,,,north_america,,http://www.nelsap.org/ny/schroonlakeskicenter.html,https://openskimap.org/?obj=5684cc8a634daecbcf7809a6f1a85dbc00baf9a1,5684cc8a634daecbcf7809a6f1a85dbc00baf9a1,Point,43.831841,-73.778386,https://www.skimap.org/SkiAreas/view/3240
Powers Bluff,United States,Wisconsin,Town of Arpin,operating,yes,no,1,,36,400,436,3,3,north_america,,http://www.co.wood.wi.us/departments/parks/PowersBluff.aspx,https://openskimap.org/?obj=03e291cc8f4d388d505793991857ad5ce07f4d2d,03e291cc8f4d388d505793991857ad5ce07f4d2d,Point,44.52977,-90.071754,https://www.skimap.org/SkiAreas/view/3288
Baie des Sables,Canada,Quebec,Lac-Mégantic,operating,yes,yes,2,,49,409,458,2,2,north_america,,http://www.baiedessables.com/hiver,https://openskimap.org/?obj=607b852e70c524a338238d73d0d6d27a5d39c62c,607b852e70c524a338238d73d0d6d27a5d39c62c,Point,45.588786,-70.930052,https://www.skimap.org/SkiAreas/view/3375
Big Creek Ski Area,United States,Ohio,,operating,yes,no,1,,42,273,315,2,2,north_america,,http://www.bigcreekski.org/,https://openskimap.org/?obj=3233b6340cb672c736fa03eaded20805eaa05ba5,3233b6340cb672c736fa03eaded20805eaa05ba5,Point,41.647086,-81.183879,https://www.skimap.org/SkiAreas/view/3269
Meany Lodge,United States,Washington,,operating,yes,no,1,,134,892,1026,3,3,north_america,,https://www.mountaineers.org/locations-lodges/meany-lodge,https://openskimap.org/?obj=2301703a1c6ede52c299474292da76643ec9ba38,2301703a1c6ede52c299474292da76643ec9ba38,Point,47.278603,-121.319575,https://www.skimap.org/SkiAreas/view/3324
Thunder Hill Ski Area,Canada,Manitoba,,operating,yes,no,6,,106,466,572,2,2,north_america,,http://www.skithunderhill.ca/,https://openskimap.org/?obj=6c31717003dd97279bcfddc898c73efa74676aa0,6c31717003dd97279bcfddc898c73efa74676aa0,Point,52.017219,-101.607957,https://www.skimap.org/SkiAreas/view/3403
Sisorarfiit-Skiliften,Greenland,,Nuuk,operating,yes,no,4,,317,122,439,3,3,europe,,http://www.skilift.gl/cms/,https://openskimap.org/?obj=0a21be39c4688171fa1d1ea43b406b82278bed83,0a21be39c4688171fa1d1ea43b406b82278bed83,Point,64.189384,-51.668426,https://www.skimap.org/SkiAreas/view/3292
Little Smoky Ski Area,Canada,Alberta,,operating,yes,no,4,,64,499,563,1,1,north_america,,http://www.littlesmokyski.ca/,https://openskimap.org/?obj=328596e2c2417e97df5b523e45bdcac5c6bf64b7,328596e2c2417e97df5b523e45bdcac5c6bf64b7,Point,55.464234,-117.19584,https://www.skimap.org/SkiAreas/view/3408
Plumas Eureka Ski Bowl,United States,California,,abandoned,yes,no,,,193,1674,1867,2,2,north_america,,http://www.plumasskiclub.org/,https://openskimap.org/?obj=a351efd8f944d190eab07f5ee99a1c19405f44b6,a351efd8f944d190eab07f5ee99a1c19405f44b6,Point,39.766309,-120.700092,https://www.skimap.org/SkiAreas/view/3344
Bauneg Beg Ski Trails,United States,Maine,North Berwick,abandoned,yes,no,,,,,,,,north_america,,http://www.nelsap.org/me/bb2.html,https://openskimap.org/?obj=acc86156b59ce8ead43419791d52c508825cdcaa,acc86156b59ce8ead43419791d52c508825cdcaa,Point,43.388816,-70.780596,https://www.skimap.org/SkiAreas/view/3277
Bosques de Monterreal,Mexico,Coahuila,,operating,yes,no,0,,49,2663,2712,1,1,north_america,,http://www.monterreal.com/,https://openskimap.org/?obj=af036f766d0e00dc798cb4db55f75576167a268c,af036f766d0e00dc798cb4db55f75576167a268c,Point,25.232182,-100.435001,https://www.skimap.org/SkiAreas/view/3253
Triangle Sports Area,United States,Wisconsin,Green Bay,operating,yes,no,,,26,194,220,3,3,north_america,,http://greenbaywi.gov/parks/recreation/winter-activities-2/321-2/,https://openskimap.org/?obj=0f734d46cc661784ba916a92e03a79bd06b937c6,0f734d46cc661784ba916a92e03a79bd06b937c6,Point,44.510978,-87.95001,https://www.skimap.org/SkiAreas/view/3289
Valley Ski Hill,Canada,Alberta,,operating,yes,no,2,,40,656,696,2,2,north_america,,http://www.valleyskihill.ca/,https://openskimap.org/?obj=3895c30d6d9fa8fa40febf35ec0792936141a895,3895c30d6d9fa8fa40febf35ec0792936141a895,Point,52.413938,-111.823654,https://www.skimap.org/SkiAreas/view/3411
Val Bialas Ski Center,United States,New York,Utica,operating,yes,no,3,,79,170,249,3,2,north_america,,http://utica.skibigval.com/,https://openskimap.org/?obj=2a8d6416bd2e4c0e652697e188e3d06a83626e56,2a8d6416bd2e4c0e652697e188e3d06a83626e56,Point,43.084514,-75.249953,https://www.skimap.org/SkiAreas/view/3241
Ochapowace Ski Area,Canada,Saskatchewan,,abandoned,yes,no,9,,137,453,590,,,north_america,,http://ochapowace.com/departments/economic-development/ochapowace-ski-resort,https://openskimap.org/?obj=f70bb5c2840df30e96ea0bfe9eae65ff5fbc4dd1,f70bb5c2840df30e96ea0bfe9eae65ff5fbc4dd1,Point,50.525705,-102.493773,https://www.skimap.org/SkiAreas/view/3194
